,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
24,No Laughing,tt0105950,tt0827796,2,21,8.6,162,1993-06-02,1993,"
    When Principal McVicker gets fed up with Beavis and Butt-head's constant stupidity and uncontrollable laughter on every word that looks dirty to them for the final time, he puts them on a No Laughing prohibition. If caught laughing once more in class, they risk expulsion.    ",Beavis and Butt-Head,No Laughing
25,"Baby Makes Uh, Three",tt0105950,tt0844060,2,22,7.4,69,1993-05-18,1993,"
    In order to prove having children aren't cute, Coach Buzzcut assigns the students together and makes Beavis and Butt-Head work together on their assignment as respect for the female classmates who adamantly refuses to work with either one.    ",Beavis and Butt-Head,"Baby Makes Uh, Three"
26,The Butt-head Experience,tt0105950,tt0844066,2,23,7.1,70,1993-06-07,1993,"
    Butt-Head daydreams that he and Beavis are rock stars during his shift at Burger World.    ",Beavis and Butt-Head,The Butt-head Experience
27,Comedians,tt0105950,tt0823565,3,1,7.7,72,1993-09-06,1993,"
    Beavis and Butt-Head try their hand at stand up comedy. It's a lot harder than it looks, folks.    ",Beavis and Butt-Head,Comedians
28,Car Wash,tt0105950,tt0823564,3,2,7.1,68,1993-09-06,1993,"
    A neighbor pays Beavis and Butt-Head to wash his classic car. They decide to dry the vehicle with a joyride.    ",Beavis and Butt-Head,Car Wash
29,Couch-Fishing,tt0105950,tt0857493,3,3,7.8,72,1993-09-07,1993,"
    Beavis and Butt-Head create a dangerous and illegal hobby with a fishing pole and the junk found deep in the cracks of their sofa.    ",Beavis and Butt-Head,Couch-Fishing
30,Kidnapped,tt0105950,tt0844063,3,4,7.6,70,1993-09-08,1993,"
    Beavis and Butt-Head kidnap Stewart so they can get ransom money to go to a concert.    ",Beavis and Butt-Head,Kidnapped
31,Naked Colony,tt0105950,tt0844065,3,5,7.5,77,1993-09-13,1993,"
    Beavis and Butt-Head try to score by going to a nudist colony, but lack the $4,000 membership fee for joining. So naturally, they try to sneak in.    ",Beavis and Butt-Head,Naked Colony
32,Tornado,tt0105950,tt0844067,3,6,7.7,67,1993-09-15,1993,"
    Beavis and Butt-Head bike to a trailer park to check out a tornado.    ",Beavis and Butt-Head,Tornado
33,Incognito,tt0105950,tt0844062,3,7,7.5,63,1993-09-09,1993,"
    So they won't get killed by a gang member they angered at school, Beavis and Butt-Head assume new identities.    ",Beavis and Butt-Head,Incognito
34,Cleaning House,tt0105950,tt0857491,3,8,7.8,74,1993-09-22,1993,"
    Mr. Van Driessen tries to teach Beavis and Butt-Head the value and importance of work by paying them to clean his house.    ",Beavis and Butt-Head,Cleaning House
35,Scratch 'N' Win,tt0105950,tt0857498,3,9,7.4,66,1993-09-20,1993,"
    Beavis and Butt-Head use the dollar they were bribed to get the hell away from a popular girl at school to play the lottery.    ",Beavis and Butt-Head,Scratch 'N' Win
36,Scared Straight,tt0105950,tt0849829,3,10,8.1,72,1993-09-27,1993,"
    Principal McVicker sends Beavis and Butt-Head to prison on a Scared Straight program, due to their extreme misbehaviors on their files.    ",Beavis and Butt-Head,Scared Straight
37,Sperm Bank,tt0105950,tt0849830,3,11,8.1,76,1993-10-01,1993,"
    Beavis and Butt-Head decide to visit a sperm bank after seeing one on TV. They destroy all of the bank's on-hand supply, and are asked to sell their own sperm without having to pass the required examinations.    ",Beavis and Butt-Head,Sperm Bank
38,Citizen Butt-head,tt0105950,tt0520544,3,12,8.1,73,1993-10-18,1993,"
    Principal McVicker tries to keep Beavis and Butt-Head away from Highland High during President Clinton's visit to the school.    ",Beavis and Butt-Head,Citizen Butt-head
39,True Crime,tt0105950,tt0859221,3,13,7.8,66,1993-11-01,1993,"
    Various crime documentary television shows report on Beavis and Butt-Head's theft of money from a cash machine.    ",Beavis and Butt-Head,True Crime
40,The Trial,tt0105950,tt0857500,3,14,7.6,67,1993-11-04,1993,"
    Butt-Head must defend himself and Beavis in court after both are charged with vandalizing Anderson's property.    ",Beavis and Butt-Head,The Trial
41,Ball Breakers,tt0105950,tt0857487,3,15,7.8,67,1993-10-25,1993,"
    Beavis and Butt-Head go to the bowling alley, steal Tom Anderson's bowling ball, and then have fun attempting to destroy it.    ",Beavis and Butt-Head,Ball Breakers
42,Buff 'N' Stuff,tt0105950,tt0857489,3,16,7.5,69,1993-10-14,1993,"
    Beavis and Butt-Head are so muscularly atrophied that they are forced to stay after gym class for a personal workout with Coach Buzzcut.    ",Beavis and Butt-Head,Buff 'N' Stuff
43,Canoe,tt0105950,tt0857490,3,17,8.0,66,1993-11-15,1993,"
    Mr. Van Driessen takes Stewart, Beavis and Butt-Head on a therapeutic camping trip, where disaster strikes.    ",Beavis and Butt-Head,Canoe
44,The Crush,tt0105950,tt0854439,3,18,7.4,93,1993-11-08,1993,"
    Beavis and Butt-Head become infatuated with a bully named Todd and attempt to join his gang.    ",Beavis and Butt-Head,The Crush
45,Eating Contest,tt0105950,tt0857494,3,19,7.1,61,1993-09-30,1993,"
    Beavis and Butt-Head enter a bratwurst eating contest in the hopes of winning a car. Unfortunately, they don't realize that there is an entry fee involved.    ",Beavis and Butt-Head,Eating Contest
46,Foreign Exchange,tt0105950,tt0857496,3,20,7.6,65,1993-12-09,1993,"
    Beavis and Butt-Head befriend, and influence, a foreign exchange student from Japan.    ",Beavis and Butt-Head,Foreign Exchange
47,Beavis and Butt-head Meet God,tt0105950,tt0857488,3,21,7.5,63,1993-10-28,1993,"
    The titular duo decide to go hitchhiking and are picked up by a religious cult who takes them to meet ""God"", their leader.    ",Beavis and Butt-Head,Beavis and Butt-head Meet God
48,"Young, Gifted & Crude",tt0105950,tt0857502,3,22,7.7,59,1993-11-25,1993,"
    Mistaken for geniuses, Beavis and Butt-Head are placed in advanced classes at Highland High.    ",Beavis and Butt-Head,"Young, Gifted & Crude"
49,Plate Frisbee,tt0105950,tt0797160,3,23,7.9,92,1993-11-11,1993,"
    Mrs. Stevenson's nearly indestructible antique plate provides great entertainment to Beavis and Butt-Head.    ",Beavis and Butt-Head,Plate Frisbee
50,Politically Correct,tt0105950,tt0849828,3,24,7.6,62,1993-10-21,1993,"
    Mr. Van Driessen encourages Beavis and Butt-Head to conduct a political campaign for Treasurer of their class.    ",Beavis and Butt-Head,Politically Correct
51,Sporting Goods,tt0105950,tt0849831,3,25,7.8,60,1993-10-04,1993,"
    Beavis and Butt-Head must purchase ""groinal protection"" cups for physical education class.    ",Beavis and Butt-Head,Sporting Goods
52,Closing Time,tt0105950,tt0857492,3,26,8.2,73,1993-12-23,1993,"
    Beavis and Butt-Head must deal with a health inspector after making a gigantic mess at Burger World.    ",Beavis and Butt-Head,Closing Time
53,A Very Special Christmas with Beavis and Butt-Head,tt0105950,tt0857486,3,27,7.5,79,1993-12-17,1993,"
  Know what this is about?
 Be the first one to add a plot.
    ",Beavis and Butt-Head,A Very Special Christmas with Beavis and Butt-Head
54,Most Wanted,tt0105950,tt0854438,3,28,8.1,90,1994-03-05,1994,"
    An escaped mental patient hides from the authorities at Butt-Head's house.    ",Beavis and Butt-Head,Most Wanted
55,Wall of Youth,tt0105950,tt0823569,4,1,8.0,61,1994-03-14,1994,"
    Beavis and Butt-Head contribute in their own special way to a student art display at the mall.    ",Beavis and Butt-Head,Wall of Youth
56,Cow Tipping,tt0105950,tt0827795,4,2,8.0,62,1994-03-15,1994,"
    After the duo watches a milk commercial, they set off in an attempt to tip over a cow. However, the cow ends up crushing Beavis.    ",Beavis and Butt-Head,Cow Tipping
57,Trouble Urinating,tt0105950,tt0861877,4,3,8.1,62,1994-03-17,1994,"
    Beavis and Butt-Head forget how to urinate and enlist Coach Buzzcut to help them remember.    ",Beavis and Butt-Head,Trouble Urinating
58,Rabies Scare,tt0105950,tt0861864,4,4,8.1,86,1994-03-18,1994,"
    Beavis is bitten by a dog and ends up having to go to hospital for rabies injections.    ",Beavis and Butt-Head,Rabies Scare
59,"They're Coming to Take Me Away, Huh Huh",tt0105950,tt0837237,4,5,7.9,89,1994-03-21,1994,"
    Beavis and Butt-Head are forced to see the school psychiatrist after goofing off in class.    ",Beavis and Butt-Head,"They're Coming to Take Me Away, Huh Huh"
60,Jump!,tt0105950,tt0861853,4,6,8.0,63,1994-03-24,1994,"
    Beavis and Butt-Head encounter a suicidal banker.    ",Beavis and Butt-Head,Jump!
61,Pumping Iron,tt0105950,tt0861863,4,7,7.8,67,1994-03-28,1994,"
    Beavis and Butthead join a gym.    ",Beavis and Butt-Head,Pumping Iron
62,Let's Clean It Up,tt0105950,tt0861854,4,8,7.9,56,1994-03-31,1994,"
    When the foul-smelling Beavis and Butt-Head are sent to the nurse's office, they meet the psychedelic Dreama and fall in love with her.    ",Beavis and Butt-Head,Let's Clean It Up
63,1-900-BEAVIS,tt0105950,tt0844059,4,9,7.7,87,1994-04-04,1994,"
    Beavis and Butt-Head discover the joys of a phone sex hotline.    ",Beavis and Butt-Head,1-900-BEAVIS
64,Water Safety,tt0105950,tt0850730,4,10,7.8,60,1994-04-07,1994,"
    Beavis and Butthead are taught water safety.    ",Beavis and Butt-Head,Water Safety
65,Blackout!,tt0105950,tt0823562,4,11,8.1,91,1994-04-11,1994,"
    During a city-wide blackout, Beavis and Butthead go out looking for a TV they can watch.    ",Beavis and Butt-Head,Blackout!
66,Late Night with Butt-head,tt0105950,tt0520546,4,12,7.9,86,1994-04-14,1994,"
    Beavis and Butt-Head attempt to do their own version of David Letterman's late night talk show for a school project.    ",Beavis and Butt-Head,Late Night with Butt-head
67,The Final Judgement of Beavis,tt0105950,tt0861875,4,13,8.3,86,1994-04-18,1994,"
    Beavis finds himself at the gates of Heaven during a near-death experience.    ",Beavis and Butt-Head,The Final Judgement of Beavis
68,Pool Toys,tt0105950,tt0861860,4,14,8.2,88,1994-04-21,1994,"
    Beavis and Butt-Head are hired by Tom Anderson to pave the cement foundation for his swimming pool.    ",Beavis and Butt-Head,Pool Toys
69,Madame Blavatsky,tt0105950,tt0844064,4,15,7.5,80,1994-04-25,1994,"
    Beavis and Butthead see a fortune teller.    ",Beavis and Butt-Head,Madame Blavatsky
70,Beavis and Butt-head's Island,tt0105950,tt0837234,4,16,8.0,61,1994-04-28,1994,"
    While picking up change from an empty store fountain, the duo winds up ""trapped"" on the pool's plastic island.    ",Beavis and Butt-Head,Beavis and Butt-head's Island
71,Figure Drawing,tt0105950,tt0861847,4,17,8.1,81,1994-05-02,1994,"
    At an orientation course, the duo joins a figure drawing class in hopes of seeing naked women.    ",Beavis and Butt-Head,Figure Drawing
72,Date Bait,tt0105950,tt0861844,4,18,7.8,75,1994-05-05,1994,"
    Lolita and Tanqueray trick Beavis and Butt-Head into giving them their movie tickets by feigning romantic interest in them.    ",Beavis and Butt-Head,Date Bait
73,Butt Is It Art?,tt0105950,tt0861840,4,19,8.0,76,1994-05-09,1994,"
    Beavis and Butt-Head go on a school trip to the art museum.    ",Beavis and Butt-Head,Butt Is It Art?
74,Right On,tt0105950,tt0861865,4,20,8.0,77,1994-05-12,1994,"
    A right-wing talk show host invites Beavis and Butt-head on his show, mistaking them for two bright young men.    ",Beavis and Butt-Head,Right On
75,Manners Suck,tt0105950,tt0814813,4,21,8.3,88,1994-05-21,1994,"
    A guest speaker tries to educate the students in Van Driessen's class about the importance of manners and finds himself in over his head when dealing with Beavis and Butt-Head.    ",Beavis and Butt-Head,Manners Suck
76,The Pipe of Doom,tt0105950,tt0760206,4,22,8.3,80,1994-05-21,1994,"
    Beavis and Butthead are exploring a construction site, when Butthead starts to crawl inside of pipe and gets stuck.    ",Beavis and Butt-Head,The Pipe of Doom
77,Safe Driving,tt0105950,tt0837236,4,23,7.9,76,1994-07-11,1994,"
    Beavis and Butt-Head participate in a Driver's Education class headed by Coach Buzzcut.    ",Beavis and Butt-Head,Safe Driving
78,Mr. Anderson's Balls,tt0105950,tt0837235,4,24,8.4,83,1994-07-11,1994,"
    Beavis and Butthead harass Mr. Anderson at the golf course.    ",Beavis and Butt-Head,Mr. Anderson's Balls
79,Patients Patients,tt0105950,tt0861858,4,25,8.1,78,1994-07-12,1994,"
    Beavis and Butthead pay a visit to the medical clinic.    ",Beavis and Butt-Head,Patients Patients
80,Teen Talk,tt0105950,tt0861874,4,26,7.8,72,1994-07-12,1994,"
    Principal McVicker forces Beavis and Butthead to own up to a prank on live television.    ",Beavis and Butt-Head,Teen Talk
81,Crisis Line,tt0105950,tt0861843,4,27,8.1,52,1994-07-13,1994,"
    Beavis and Butt-Head are given positions as teen crisis phone counselors at their school and arrange to have sex with one of the students who calls them.    ",Beavis and Butt-Head,Crisis Line
82,Beavis and Butt-head vs. the Vending Machine,tt0105950,tt0861837,4,28,8.3,80,1994-07-13,1994,"
    After a vending machine rips them off, Beavis and Butthead attempt to get their money back.    ",Beavis and Butt-Head,Beavis and Butt-head vs. the Vending Machine
83,Generation in Crisis,tt0105950,tt0833631,4,29,7.9,68,1994-07-14,1994,"
    An independent film-maker wants to do a documentary on troubled youth, and all agree that Beavis and Butt-head are the perfect examples, until the camera starts to roll.    ",Beavis and Butt-Head,Generation in Crisis
84,Radio Sweethearts,tt0105950,tt0833633,4,30,8.0,69,1994-07-14,1994,"
    While working at Burger World, Beavis and Butthead call a radio station.    ",Beavis and Butt-Head,Radio Sweethearts
85,The Great Cornholio,tt0105950,tt0833634,4,31,8.6,124,1994-07-15,1994,"
    Beavis adopts an alter ego after a sugar rush.    ",Beavis and Butt-Head,The Great Cornholio
86,Liar! Liar!,tt0105950,tt0833632,4,32,8.2,72,1994-07-15,1994,"
    When Beavis and Butt-Head are suspected of stealing the missing money from work, they must undergo a lie detector test to prove their innocence.    ",Beavis and Butt-Head,Liar! Liar!
87,Held Back,tt0105950,tt0814634,5,1,8.4,86,1994-10-31,1994,"
    Beavis and Butthead's stupidity results in them getting sent back to kindergarten.    ",Beavis and Butt-Head,Held Back
88,Killing Time,tt0105950,tt0780681,5,2,8.0,71,1994-10-31,1994,"
    Butthead turns off the TV because there is nothing good on TV for two hours. Beavis and Butt-head then try to do loads of things to fill in the time.    ",Beavis and Butt-Head,Killing Time
89,Beard Boys,tt0105950,tt0861836,5,3,7.6,61,1994-11-01,1994,"
    Beavis and Butt-head watch a movie that depicts a bearded man getting laid and decide that they need beards to score. Unable to grow their own, they decide to cut hair off of their heads and glue it to their faces.    ",Beavis and Butt-Head,Beard Boys
90,Choke,tt0105950,tt0828175,5,4,8.2,82,1994-11-02,1994,"
    Beavis must save Butt-Head after he chokes on a chicken nugget.    ",Beavis and Butt-Head,Choke
91,Safe House,tt0105950,tt0861866,5,5,7.5,72,1994-11-03,1994,"
    Todd hides from the police at Beavis and Butthead's house.    ",Beavis and Butt-Head,Safe House
92,Hard Sell,tt0105950,tt0861850,5,6,8.0,58,1994-11-04,1994,"
    Butt-Head and Beavis get jobs at a telemarketing call center.    ",Beavis and Butt-Head,Hard Sell
93,Walkathon,tt0105950,tt0520548,5,7,7.8,73,1994-12-10,1994,"
    Beavis and Butt-Head participate in a walkathon. Naturally, things go wrong.    ",Beavis and Butt-Head,Walkathon
94,Temporary Insanity,tt0105950,tt0823567,5,8,8.0,72,1994-12-10,1994,"
    After skipping school, Beavis and Butt-Head find themselves working in a real estate office.    ",Beavis and Butt-Head,Temporary Insanity
95,"Dude, a Reward",tt0105950,tt0861846,5,9,7.9,70,1994-12-10,1994,"
    Beavis and Butt-Head find a photographer's missing camera in a field and return it to him, wanting reward money.    ",Beavis and Butt-Head,"Dude, a Reward"
96,Walking Erect,tt0105950,tt0861878,5,10,7.7,57,1994-12-13,1994,"
    Beavis and Butt-Head visit the local zoo and cause a panic.    ",Beavis and Butt-Head,Walking Erect
97,Career Day,tt0105950,tt0861841,5,11,7.8,53,1994-12-16,1994,"
    It's Career Day at school and Beavis and Butt-Head look at being security guards so they get paid to watch TV. They soon get bored, though, and start harassing customers at the mall instead.    ",Beavis and Butt-Head,Career Day
98,Plastic Surgin',tt0105950,tt0861859,5,12,7.7,74,1994-12-19,1994,"
    Beavis and Butt-Head attempt to get bigger penises via plastic surgery.    ",Beavis and Butt-Head,Plastic Surgin'
99,Take a Number,tt0105950,tt0861873,5,13,7.7,56,1994-12-22,1994,"
    While on their way to a rock concert, Beavis and Butt-Head wait in a long line to use the bathroom.    ",Beavis and Butt-Head,Take a Number
100,Beaverly Butt-billies,tt0105950,tt0828174,5,14,7.8,74,1994-12-26,1994,"
    Beavis and Butt-Head mistake sewage for oil and attempt to get rich selling it to their neighbors.    ",Beavis and Butt-Head,Beaverly Butt-billies
101,Tainted Meat,tt0105950,tt0828176,5,15,8.2,79,1994-12-29,1994,"
    Beavis' complete lack of hygiene causes the hospitalization of many Burger World customers, as well as the temporary closure of the restaurant.    ",Beavis and Butt-Head,Tainted Meat
102,Stewart Moves Away,tt0105950,tt0861872,5,16,8.0,70,1995-01-05,1995,"
    Beavis and Butt-Head go to Stewart's house to watch his TV, only to find two ""moving men"" there who claim Stewart has moved away. The men encourage Beavis and Butt-Head to trash the house.    ",Beavis and Butt-Head,Stewart Moves Away
103,Top o' the Mountain,tt0105950,tt0844528,5,17,8.0,75,1995-01-25,1995,"
    Beavis and Butt-Head get their hair done at a salon in hopes that the hairdresser will press her cleavage in their faces.    ",Beavis and Butt-Head,Top o' the Mountain
104,Party,tt0105950,tt0520547,5,18,7.8,72,1995-01-29,1995,"
    Beavis and Butt-Head decide to throw a house party in the hopes that girls will show up for them to score with.    ",Beavis and Butt-Head,Party
105,Wet Behind the Rears,tt0105950,tt0823570,5,19,8.0,67,1995-01-29,1995,"
    Coach Buzzcut forces Beavis and Butt-Head to take a shower after gym class.    ",Beavis and Butt-Head,Wet Behind the Rears
106,Bad Dog,tt0105950,tt0861835,5,20,7.9,72,1995-02-09,1995,"
    Beavis and Butthead adopt a dog.    ",Beavis and Butt-Head,Bad Dog
107,Lightning Strikes,tt0105950,tt0844522,5,21,8.0,77,1995-02-16,1995,"
    Beavis and Butt-Head are injured reenacting something they saw Benjamin Franklin do on TV.    ",Beavis and Butt-Head,Lightning Strikes
108,Dream On,tt0105950,tt0828627,5,22,8.2,76,1995-02-23,1995,"
    Beavis and Butt-Head dream about television shows instead of going to school.    ",Beavis and Butt-Head,Dream On
109,Candy Sale,tt0105950,tt0823563,5,23,8.4,90,1995-04-08,1995,"
    Beavis and Butt-Head screw up their class' fundraising project.    ",Beavis and Butt-Head,Candy Sale
110,Animation Sucks,tt0105950,tt0823561,5,24,8.2,78,1995-04-08,1995,"
    Beavis and Butt-Head draw violent cartoons in Van Driessen's class.    ",Beavis and Butt-Head,Animation Sucks
111,What's the Deal?,tt0105950,tt0520549,5,25,7.8,65,1995-06-05,1995,"
    Tom Anderson teaches Beavis and Butt-Head how to play poker.    ",Beavis and Butt-Head,What's the Deal?
112,The History of Women,tt0105950,tt0823568,5,26,7.9,71,1995-06-05,1995,"
    Beavis and Butt-Head ogle the librarian's body instead of writing the reports about the women they admire Van Driessen wants them to write.    ",Beavis and Butt-Head,The History of Women
113,To the Rescue,tt0105950,tt0861876,5,27,7.9,52,1995-06-06,1995,"
    Beavis and Butt-Head are instrumental in saving an alcoholic pilot's life and their heroic exploits are dramatically reenacted for a television show.    ",Beavis and Butt-Head,To the Rescue
114,I Dream of Beavis,tt0105950,tt0861852,5,28,7.8,51,1995-06-07,1995,"
    Beavis finds a bottle containing a dead mouse in a dumpster and starts carrying it around with him, thinking it's a magic bottle that can grant him wishes.    ",Beavis and Butt-Head,I Dream of Beavis
115,Pregnant Pause,tt0105950,tt0861861,5,29,8.3,73,1995-06-08,1995,"
    Thanks to his idiocy and something he saw on TV, Beavis thinks he's pregnant.    ",Beavis and Butt-Head,Pregnant Pause
116,Here Comes the Bride's Butt,tt0105950,tt0861851,5,30,7.9,65,1995-06-09,1995,"
    Beavis and Butt-Head invite themselves to two strangers' wedding, thinking they'll be able to make out with the bride.    ",Beavis and Butt-Head,Here Comes the Bride's Butt
117,Screamers,tt0105950,tt0828630,5,31,8.2,56,1995-07-10,1995,"
    Beavis and Butt-Head watch a slasher movie that depicts two girls screaming. They find that cool and decide to scream for no apparent reason.    ",Beavis and Butt-Head,Screamers
118,"Beavis, Can You Spare a Dime?",tt0105950,tt0520543,5,32,7.8,66,1995-07-10,1995,"
    Beavis and Butt-Head decide to hang out with a panhandler as an easy way to earn some money.    ",Beavis and Butt-Head,"Beavis, Can You Spare a Dime?"
119,Skin Trade,tt0105950,tt0861868,5,33,7.9,51,1995-07-11,1995,"
    Beavis and Butt-Head try to sell a dead animal that they found for its fur.    ",Beavis and Butt-Head,Skin Trade
120,Oil Change,tt0105950,tt0861856,5,34,8.2,70,1995-07-12,1995,"
    Beavis and Butt-Head must change the oil in the deep-fat fryers at Burger World.    ",Beavis and Butt-Head,Oil Change
121,Buttniks,tt0105950,tt0850725,5,35,8.3,75,1995-07-13,1995,"
    Beavis' alter ego, Cornholio, is a big hit at open mic night in a coffeehouse.    ",Beavis and Butt-Head,Buttniks
122,"Bang the Drum Slowly, Dumbass",tt0105950,tt0833006,5,36,8.0,70,1995-08-07,1995,"
    The understanding teachers at Highland High aren't quite so understanding when Beavis the yammerer joins their drum circle.    ",Beavis and Butt-Head,"Bang the Drum Slowly, Dumbass"
123,Another Friday Night,tt0105950,tt0833005,5,37,7.8,68,1995-08-07,1995,"
    Beavis and Butt-Head attempt to pick up women at Maxi-Mart, but the police end up getting involved.    ",Beavis and Butt-Head,Another Friday Night
124,Tired,tt0105950,tt0850728,5,38,8.2,70,1995-08-08,1995,"
    Beavis and Butt-Head discover a large tractor-trailer tire behind the local gas station.    ",Beavis and Butt-Head,Tired
125,Close Encounters,tt0105950,tt0861842,5,39,8.0,61,1995-08-09,1995,"
    Beavis and Butt-Head are sent to a group therapy session of people with low self-esteem to build empathy.    ",Beavis and Butt-Head,Close Encounters
126,Womyn,tt0105950,tt0844775,5,40,7.8,64,1995-08-10,1995,"
    Beavis and Butt-Head attend a meeting of militant feminists to hit on them, with predictable results.    ",Beavis and Butt-Head,Womyn
127,Premature Evacuation,tt0105950,tt0861862,5,41,7.9,64,1995-09-11,1995,"
    Highland High receives a bomb threat; Beavis and Butt-Head find that ""cool"" and go looking for the bomb.    ",Beavis and Butt-Head,Premature Evacuation
128,Whiplash,tt0105950,tt0861879,5,42,8.1,65,1995-09-11,1995,"
    Beavis and Butt-Head attempt to feign an injury so they can win compensation money.    ",Beavis and Butt-Head,Whiplash
